,time,open,high,low,close,volume,Stock_Name
31,2022-02-11 15:52:00,391.61474609375,392.21697998046875,391.5555114746094,392.1577453613281,19976.0,LMT
32,2022-02-11 15:51:00,392.1083984375,392.2071228027344,391.3876647949219,391.5505676269531,18197.0,LMT
33,2022-02-11 15:50:00,391.7825927734375,392.05230712890625,391.47650146484375,392.0491638183594,14021.0,LMT
34,2022-02-11 15:49:00,391.2494201660156,391.9602966308594,391.2494201660156,391.7825927734375,29051.0,LMT
35,2022-02-11 15:48:00,390.6767883300781,391.22967529296875,390.5682067871094,391.22967529296875,11948.0,LMT
36,2022-02-11 15:47:00,391.2148742675781,391.323486328125,390.51153564453125,390.6767883300781,16422.0,LMT
37,2022-02-11 15:46:00,391.1309509277344,391.2691650390625,390.9631042480469,391.2593078613281,18848.0,LMT
38,2022-02-11 15:45:00,390.90386962890625,391.2198181152344,390.874267578125,390.9631042480469,8645.0,LMT
39,2022-02-11 15:44:00,390.91375732421875,391.2691650390625,390.6866760253906,391.0420837402344,30365.0,LMT
40,2022-02-11 15:43:00,390.65704345703125,390.90386962890625,390.5583190917969,390.83477783203125,8347.0,LMT
41,2022-02-11 15:42:00,390.6866760253906,390.8940124511719,390.6866760253906,390.7755126953125,5363.0,LMT
42,2022-02-11 15:41:00,391.7430725097656,391.8417053222656,390.7279357910156,390.90386962890625,11026.0,LMT
43,2022-02-11 15:40:00,391.683837890625,391.7825927734375,391.190185546875,391.6690368652344,6195.0,LMT
44,2022-02-11 15:39:00,391.40740966796875,391.92071533203125,391.40740966796875,391.8025207519531,13276.0,LMT
45,2022-02-11 15:38:00,391.4962463378906,391.5357666015625,391.2099304199219,391.377685546875,12619.0,LMT
46,2022-02-11 15:37:00,391.6048583984375,392.0096435546875,391.367919921875,391.367919921875,7606.0,LMT
47,2022-02-11 15:36:00,391.73321533203125,391.97015380859375,391.4666442871094,391.47650146484375,9709.0,LMT
48,2022-02-11 15:35:00,391.43701171875,392.0985107421875,391.43701171875,391.9405517578125,10966.0,LMT
49,2022-02-11 15:34:00,390.7656555175781,391.6048583984375,390.6471862792969,391.367919921875,10641.0,LMT
50,2022-02-11 15:33:00,390.7162780761719,390.7162780761719,390.5089416503906,390.5089416503906,13363.0,LMT
51,2022-02-11 15:32:00,390.8643798828125,390.8841247558594,390.3618469238281,390.8150329589844,20194.0,LMT
52,2022-02-11 15:31:00,390.5188293457031,390.99273681640625,390.3904724121094,390.82489013671875,12372.0,LMT
53,2022-02-11 15:30:00,390.00543212890625,390.5682067871094,389.9856872558594,390.5682067871094,7839.0,LMT
54,2022-02-11 15:29:00,390.291748046875,390.4003601074219,390.00543212890625,390.00543212890625,6434.0,LMT
55,2022-02-11 15:28:00,390.37567138671875,390.44970703125,390.1979675292969,390.2818603515625,5449.0,LMT
56,2022-02-11 15:27:00,390.16339111328125,390.5188293457031,390.0251770019531,390.4299621582031,6877.0,LMT
57,2022-02-11 15:26:00,390.2226257324219,390.5484313964844,389.9363098144531,390.1535339355469,4882.0,LMT
58,2022-02-11 15:25:00,390.1535339355469,390.1535339355469,389.8672180175781,390.1337890625,8643.0,LMT
59,2022-02-11 15:24:00,390.2127685546875,390.38189697265625,390.1119689941406,390.1337890625,6156.0,LMT
60,2022-02-11 15:23:00,390.3559265136719,390.5040283203125,390.3509826660156,390.5040283203125,6779.0,LMT
61,2022-02-11 15:22:00,390.202880859375,390.4072570800781,390.1337890625,390.3016052246094,5809.0,LMT
62,2022-02-11 15:21:00,389.83758544921875,390.202880859375,389.7388610839844,390.1776123046875,5673.0,LMT
63,2022-02-11 15:20:00,389.7191162109375,390.3213806152344,389.7191162109375,389.92645263671875,9060.0,LMT
64,2022-02-11 15:19:00,390.4595947265625,390.4595947265625,389.6105041503906,389.6993713378906,9396.0,LMT
65,2022-02-11 15:18:00,390.66693115234375,390.6866760253906,390.3016052246094,390.3708190917969,7085.0,LMT
66,2022-02-11 15:17:00,391.279052734375,391.3382873535156,390.7656555175781,390.8150329589844,11374.0,LMT
67,2022-02-11 15:16:00,390.874267578125,391.4567565917969,390.86932373046875,391.3481750488281,15209.0,LMT
68,2022-02-11 15:15:00,390.99273681640625,390.99273681640625,390.696533203125,390.696533203125,5233.0,LMT
69,2022-02-11 15:14:00,391.2938537597656,391.40087890625,390.943359375,391.2198181152344,22627.0,LMT
70,2022-02-11 15:13:00,390.7212219238281,391.36297607421875,390.7212219238281,391.23956298828125,6150.0,LMT
71,2022-02-11 15:12:00,390.7064208984375,390.9631042480469,390.6866760253906,390.6866760253906,8857.0,LMT
72,2022-02-11 15:11:00,391.15069580078125,391.1704406738281,390.2818603515625,390.5682067871094,10472.0,LMT
73,2022-02-11 15:10:00,391.2000732421875,391.3876647949219,390.82489013671875,391.07171630859375,5598.0,LMT
74,2022-02-11 15:09:00,391.4271545410156,391.57525634765625,391.2198181152344,391.2198181152344,9187.0,LMT
75,2022-02-11 15:08:00,391.7430725097656,391.7430725097656,391.2000732421875,391.4271545410156,12377.0,LMT
76,2022-02-11 15:07:00,391.8023376464844,391.8023376464844,391.4666442871094,391.7825927734375,10981.0,LMT
77,2022-02-11 15:06:00,391.8763732910156,392.06890869140625,391.683837890625,391.9109191894531,5702.0,LMT
78,2022-02-11 15:05:00,391.72332763671875,392.2071228027344,391.72332763671875,392.0491638183594,8646.0,LMT
79,2022-02-11 15:04:00,391.22967529296875,391.65423583984375,391.22967529296875,391.61474609375,6855.0,LMT
80,2022-02-11 15:03:00,391.9898986816406,392.11688232421875,391.5159912109375,391.5159912109375,9722.0,LMT
81,2022-02-11 15:02:00,391.7184143066406,392.177490234375,391.5555114746094,391.9306640625,10757.0,LMT
82,2022-02-11 15:01:00,391.57525634765625,391.8319396972656,391.367919921875,391.7134704589844,5987.0,LMT
83,2022-02-11 15:00:00,391.0519714355469,391.5555114746094,390.8643798828125,391.39752197265625,20963.0,LMT
84,2022-02-11 14:59:00,391.60980224609375,391.60980224609375,391.02728271484375,391.17034912109375,10450.0,LMT
85,2022-02-11 14:58:00,391.3432312011719,391.72332763671875,391.1536560058594,391.65423583984375,11123.0,LMT
86,2022-02-11 14:57:00,391.07171630859375,391.43701171875,390.82489013671875,391.43701171875,60008.0,LMT
87,2022-02-11 14:56:00,390.6076965332031,391.4468994140625,390.58795166015625,391.07171630859375,17003.0,LMT
88,2022-02-11 14:55:00,389.8079528808594,390.75567626953125,389.67962646484375,390.61260986328125,13865.0,LMT
89,2022-02-11 14:54:00,389.48797607421875,389.798095703125,389.3834228515625,389.6450500488281,5683.0,LMT
90,2022-02-11 14:53:00,389.59075927734375,389.59075927734375,389.35382080078125,389.5710144042969,5450.0,LMT
91,2022-02-11 14:52:00,389.66973876953125,389.8670959472656,389.4722900390625,389.709228515625,8228.0,LMT
92,2022-02-11 14:51:00,389.6598815917969,389.8573303222656,389.4920349121094,389.7191162109375,4840.0,LMT
93,2022-02-11 14:50:00,389.25506591796875,389.8079528808594,389.2254638671875,389.8079528808594,8548.0,LMT
94,2022-02-11 14:49:00,389.6894836425781,389.7684631347656,389.304443359375,389.4821472167969,21419.0,LMT
95,2022-02-11 14:48:00,389.8672180175781,389.886962890625,389.38836669921875,389.6151428222656,10417.0,LMT
96,2022-02-11 14:47:00,389.8178405761719,389.8178405761719,389.5413818359375,389.7684631347656,5722.0,LMT
97,2022-02-11 14:46:00,389.6894836425781,389.9461975097656,389.43280029296875,389.8277282714844,5771.0,LMT
98,2022-02-11 14:45:00,390.4052734375,390.4052734375,389.80303955078125,389.80303955078125,6887.0,LMT
99,2022-02-11 14:44:00,389.7635498046875,390.6175537109375,389.3291320800781,390.4349060058594,8812.0,LMT
100,2022-02-11 14:43:00,390.6471862792969,390.7261657714844,388.8305358886719,389.67486572265625,60721.0,LMT
101,2022-02-11 14:42:00,390.6471862792969,391.1803283691406,390.5089416503906,390.73602294921875,21617.0,LMT
102,2022-02-11 14:41:00,390.8446350097656,391.2000732421875,390.7162780761719,390.8002014160156,6853.0,LMT
103,2022-02-11 14:40:00,391.2148742675781,391.3184509277344,390.6076965332031,390.8545227050781,7660.0,LMT
104,2022-02-11 14:39:00,391.412353515625,391.412353515625,391.1013488769531,391.2148742675781,5498.0,LMT
105,2022-02-11 14:38:00,391.53082275390625,391.53082275390625,391.16058349609375,391.3827209472656,5408.0,LMT
106,2022-02-11 14:37:00,391.6690368652344,391.6690368652344,391.51324462890625,391.5406799316406,3509.0,LMT
107,2022-02-11 14:36:00,391.2987976074219,391.69244384765625,391.2691650390625,391.53082275390625,6419.0,LMT
108,2022-02-11 14:35:00,390.874267578125,392.22686767578125,390.874267578125,391.2889404296875,15120.0,LMT
109,2022-02-11 14:34:00,389.99554443359375,391.2398681640625,389.8968200683594,390.8940124511719,12256.0,LMT
110,2022-02-11 14:33:00,390.2127685546875,390.380615234375,389.7289733886719,390.0350341796875,13437.0,LMT
111,2022-02-11 14:32:00,390.6866760253906,390.6866760253906,390.1436462402344,390.2360534667969,7595.0,LMT
112,2022-02-11 14:31:00,390.8002014160156,390.9532470703125,390.65704345703125,390.8199462890625,9807.0,LMT
113,2022-02-11 14:30:00,391.15069580078125,391.2987976074219,390.6051025390625,390.8150329589844,11580.0,LMT
114,2022-02-11 14:29:00,391.5900573730469,391.7303466796875,391.1408386230469,391.1408386230469,37633.0,LMT
115,2022-02-11 14:28:00,391.5357666015625,391.861572265625,391.5357666015625,391.6640930175781,15758.0,LMT
116,2022-02-11 14:27:00,391.9208068847656,391.9602966308594,391.39752197265625,391.4271545410156,29225.0,LMT
117,2022-02-11 14:26:00,392.266357421875,392.3354797363281,391.61474609375,391.61474609375,12259.0,LMT
118,2022-02-11 14:25:00,392.6217956542969,392.6414489746094,392.2959899902344,392.3700256347656,6144.0,LMT
119,2022-02-11 14:24:00,393.1154479980469,393.1154479980469,392.6513977050781,392.6810302734375,10109.0,LMT
120,2022-02-11 14:23:00,392.5329284667969,393.4312744140625,392.5329284667969,393.1993713378906,7824.0,LMT
121,2022-02-11 14:22:00,392.55267333984375,392.9969787597656,392.38482666015625,392.38482666015625,15683.0,LMT
122,2022-02-11 14:21:00,392.30584716796875,392.7402648925781,392.3009033203125,392.70068359375,4411.0,LMT
123,2022-02-11 14:20:00,392.266357421875,392.4934387207031,391.9602966308594,392.27130126953125,14963.0,LMT
124,2022-02-11 14:19:00,392.56256103515625,392.63165283203125,392.22686767578125,392.31573486328125,9619.0,LMT
125,2022-02-11 14:18:00,392.21697998046875,392.67608642578125,392.21697998046875,392.51318359375,18402.0,LMT
126,2022-02-11 14:17:00,393.6517333984375,393.78680419921875,392.2071228027344,392.42431640625,19184.0,LMT
127,2022-02-11 14:16:00,393.4412536621094,393.78680419921875,393.1677551269531,393.658447265625,17027.0,LMT
128,2022-02-11 14:15:00,392.9722900390625,393.37213134765625,392.0392761230469,393.1203918457031,20699.0,LMT
129,2022-02-11 14:14:00,392.10345458984375,393.4890441894531,391.98004150390625,393.15216064453125,37923.0,LMT
130,2022-02-11 14:13:00,392.8192443847656,392.8192443847656,391.8714294433594,392.1350402832031,20517.0,LMT
131,2022-02-11 14:12:00,392.5032958984375,393.095703125,392.5032958984375,392.56256103515625,18875.0,LMT
132,2022-02-11 14:11:00,391.5061340332031,392.81915283203125,391.5061340332031,392.4539489746094,26247.0,LMT
133,2022-02-11 14:10:00,392.1429443359375,392.159912109375,390.9631042480469,391.2057800292969,64286.0,LMT
134,2022-02-11 14:09:00,392.4440612792969,393.342529296875,391.98004150390625,392.15283203125,60550.0,LMT
135,2022-02-11 14:08:00,390.9088134765625,392.1873779296875,390.9088134765625,392.1873779296875,30305.0,LMT
136,2022-02-11 14:07:00,391.0914611816406,391.1112060546875,390.74591064453125,391.0322265625,6915.0,LMT
137,2022-02-11 14:06:00,391.4468078613281,391.4468078613281,390.5090637207031,390.98284912109375,6997.0,LMT
138,2022-02-11 14:05:00,390.9532470703125,391.2691650390625,390.8051452636719,391.15069580078125,11743.0,LMT
139,2022-02-11 14:04:00,391.2099304199219,391.43701171875,390.8643798828125,391.0025939941406,10550.0,LMT
140,2022-02-11 14:03:00,391.5555114746094,391.56536865234375,390.7162780761719,391.22967529296875,83427.0,LMT
141,2022-02-11 14:02:00,391.32843017578125,391.6640930175781,391.2593078613281,391.6640930175781,19596.0,LMT
142,2022-02-11 14:01:00,390.81195068359375,391.4666442871094,390.81195068359375,391.279052734375,26434.0,LMT
143,2022-02-11 14:00:00,390.5682067871094,391.0618591308594,390.4250183105469,391.0618591308594,31669.0,LMT
144,2022-02-11 13:59:00,389.8968200683594,390.83477783203125,389.6065673828125,390.4299621582031,21717.0,LMT
145,2022-02-11 13:58:00,389.62530517578125,390.0514221191406,389.42291259765625,389.93621826171875,16180.0,LMT
146,2022-02-11 13:57:00,389.5413818359375,389.8079528808594,388.86016845703125,389.6499938964844,9630.0,LMT
147,2022-02-11 13:56:00,389.92388916015625,389.92645263671875,389.3388977050781,389.6598815917969,11383.0,LMT
148,2022-02-11 13:55:00,389.2353210449219,389.74871826171875,389.2353210449219,389.68780517578125,5520.0,LMT
149,2022-02-11 13:54:00,388.86016845703125,389.5657958984375,388.76141357421875,389.35382080078125,13534.0,LMT
150,2022-02-11 13:53:00,388.3418273925781,388.8700256347656,388.3418273925781,388.7515563964844,8233.0,LMT
151,2022-02-11 13:52:00,388.2826843261719,388.3319396972656,387.7247619628906,388.3319396972656,10821.0,LMT
152,2022-02-11 13:51:00,388.4257507324219,388.5047302246094,387.9898376464844,388.1492919921875,7326.0,LMT
153,2022-02-11 13:50:00,388.3961181640625,388.4257507324219,387.7247619628906,388.4158630371094,14563.0,LMT
154,2022-02-11 13:49:00,387.9913330078125,388.3368835449219,387.734619140625,388.3368835449219,16113.0,LMT
155,2022-02-11 13:48:00,387.2755432128906,388.0801696777344,387.0830078125,388.02093505859375,12312.0,LMT
156,2022-02-11 13:47:00,386.4906311035156,387.2705993652344,386.4511413574219,387.2705993652344,11782.0,LMT
157,2022-02-11 13:46:00,387.11260986328125,387.1323547363281,386.5992126464844,386.7275695800781,5006.0,LMT
158,2022-02-11 13:45:00,386.54986572265625,387.2607116699219,386.54986572265625,387.1521301269531,11413.0,LMT
159,2022-02-11 13:44:00,386.53997802734375,386.53997802734375,386.2734069824219,386.2734069824219,9845.0,LMT
160,2022-02-11 13:43:00,386.86578369140625,386.86578369140625,386.2043151855469,386.3968200683594,3899.0,LMT
161,2022-02-11 13:42:00,385.9969787597656,387.3002014160156,385.9969787597656,387.00946044921875,12408.0,LMT
162,2022-02-11 13:41:00,385.9278564453125,386.164794921875,385.5921630859375,386.0216369628906,5916.0,LMT
163,2022-02-11 13:40:00,387.77679443359375,387.77679443359375,385.9574890136719,385.9870910644531,31042.0,LMT
164,2022-02-11 13:39:00,387.5124816894531,388.7120666503906,387.2212219238281,387.779052734375,21672.0,LMT
165,2022-02-11 13:38:00,387.2064208984375,387.5569152832031,386.8262939453125,387.5107116699219,25190.0,LMT
166,2022-02-11 13:37:00,385.8340759277344,387.2162780761719,385.7402648925781,387.2162780761719,48076.0,LMT
167,2022-02-11 13:36:00,385.5921630859375,385.9870910644531,385.0491638183594,385.9870910644531,27329.0,LMT
168,2022-02-11 13:35:00,384.31854248046875,385.671142578125,384.3086853027344,385.6365966796875,28832.0,LMT
169,2022-02-11 13:34:00,384.190185546875,384.40740966796875,383.87921142578125,384.3876647949219,20346.0,LMT
170,2022-02-11 13:33:00,383.9828796386719,384.4468994140625,383.9828796386719,384.0421142578125,11943.0,LMT
171,2022-02-11 13:32:00,383.7952880859375,384.00262451171875,383.66693115234375,383.9236145019531,8753.0,LMT
172,2022-02-11 13:31:00,384.0914611816406,384.1112060546875,383.6916198730469,383.6916198730469,7654.0,LMT
173,2022-02-11 13:30:00,384.2691955566406,384.2691955566406,384.0618591308594,384.0618591308594,2503.0,LMT
174,2022-02-11 13:29:00,384.2000732421875,384.2297058105469,384.1704406738281,384.1704406738281,719.0,LMT
175,2022-02-11 13:28:00,384.2691955566406,384.2691955566406,384.12109375,384.1309509277344,841.0,LMT
176,2022-02-11 13:27:00,384.4271545410156,384.4271545410156,384.2593078613281,384.2593078613281,2302.0,LMT
177,2022-02-11 13:26:00,384.54522705078125,384.54522705078125,384.4468994140625,384.4765319824219,1229.0,LMT
178,2022-02-11 13:25:00,384.48638916015625,384.49627685546875,384.48638916015625,384.48638916015625,769.0,LMT
179,2022-02-11 13:24:00,384.5061340332031,384.61474609375,384.4172668457031,384.61474609375,1535.0,LMT
180,2022-02-11 13:23:00,384.5357666015625,384.6048583984375,384.4468994140625,384.5061340332031,2179.0,LMT
181,2022-02-11 13:22:00,384.4320983886719,384.4765319824219,384.4172668457031,384.4172668457031,1242.0,LMT
182,2022-02-11 13:21:00,384.412353515625,384.5061340332031,384.40740966796875,384.40740966796875,623.0,LMT
183,2022-02-11 13:20:00,384.412353515625,384.4765319824219,384.3740234375,384.44195556640625,1215.0,LMT
184,2022-02-11 13:19:00,384.6246032714844,384.6246032714844,384.32843017578125,384.3481750488281,2131.0,LMT
185,2022-02-11 13:18:00,384.6246032714844,384.6246032714844,384.6246032714844,384.6246032714844,521.0,LMT
186,2022-02-11 13:17:00,384.7480163574219,384.7480163574219,384.61474609375,384.7035827636719,900.0,LMT
187,2022-02-11 13:16:00,384.8714294433594,384.8714294433594,384.7134704589844,384.7480163574219,1339.0,LMT
188,2022-02-11 13:15:00,384.8516845703125,384.90106201171875,384.8516845703125,384.90106201171875,1358.0,LMT
189,2022-02-11 13:14:00,384.8418273925781,385.01953125,384.7924499511719,384.9405517578125,2233.0,LMT
190,2022-02-11 13:13:00,384.7233581542969,384.7233581542969,384.7233581542969,384.7233581542969,392.0,LMT
191,2022-02-11 13:12:00,384.8319396972656,384.8319396972656,384.6937255859375,384.6937255859375,1052.0,LMT
192,2022-02-11 13:11:00,384.8319396972656,384.8319396972656,384.7924499511719,384.7924499511719,805.0,LMT
193,2022-02-11 13:10:00,384.9504089355469,384.9602966308594,384.8714294433594,384.8714294433594,1570.0,LMT
194,2022-02-11 13:09:00,384.6048583984375,384.98992919921875,384.6048583984375,384.98992919921875,4807.0,LMT
195,2022-02-11 13:08:00,384.5851135253906,384.5851135253906,384.4567565917969,384.5357666015625,2659.0,LMT
196,2022-02-11 13:07:00,384.4271545410156,384.5357666015625,384.4271545410156,384.49627685546875,1868.0,LMT
197,2022-02-11 13:06:00,384.32843017578125,384.3382873535156,384.32843017578125,384.3382873535156,1372.0,LMT
198,2022-02-11 13:05:00,384.45184326171875,384.45184326171875,384.3382873535156,384.3382873535156,1364.0,LMT
199,2022-02-11 13:04:00,384.39752197265625,384.39752197265625,384.32843017578125,384.32843017578125,988.0,LMT
200,2022-02-11 13:03:00,384.52587890625,384.52587890625,384.4024658203125,384.4024658203125,1591.0,LMT
201,2022-02-11 13:02:00,384.4271545410156,384.5160217285156,384.4271545410156,384.5160217285156,1205.0,LMT
202,2022-02-11 13:01:00,384.3876647949219,384.4765319824219,384.3876647949219,384.4765319824219,750.0,LMT
203,2022-02-11 13:00:00,384.367919921875,384.4567565917969,384.31854248046875,384.31854248046875,1875.0,LMT
204,2022-02-11 12:59:00,384.43701171875,384.4468994140625,384.3086853027344,384.3580322265625,872.0,LMT
205,2022-02-11 12:58:00,384.15069580078125,384.45184326171875,384.15069580078125,384.367919921875,2031.0,LMT
206,2022-02-11 12:57:00,384.23956298828125,384.23956298828125,384.2099304199219,384.2099304199219,2225.0,LMT
207,2022-02-11 12:56:00,384.2593078613281,384.4765319824219,384.2593078613281,384.2889404296875,3201.0,LMT
208,2022-02-11 12:55:00,384.24945068359375,384.3432312011719,384.24945068359375,384.3432312011719,609.0,LMT
209,2022-02-11 12:54:00,384.3086853027344,384.31854248046875,384.2987976074219,384.2987976074219,1577.0,LMT
210,2022-02-11 12:53:00,384.234619140625,384.234619140625,384.1704406738281,384.1704406738281,1050.0,LMT
211,2022-02-11 12:52:00,384.24945068359375,384.2691955566406,384.1408386230469,384.2691955566406,2030.0,LMT
212,2022-02-11 12:51:00,384.190185546875,384.190185546875,384.15069580078125,384.1704406738281,810.0,LMT
213,2022-02-11 12:50:00,384.3481750488281,384.3481750488281,384.2297058105469,384.2297058105469,1006.0,LMT
214,2022-02-11 12:49:00,384.31854248046875,384.3580322265625,384.279052734375,384.3580322265625,1187.0,LMT
215,2022-02-11 12:48:00,384.3135986328125,384.367919921875,384.3135986328125,384.367919921875,651.0,LMT
216,2022-02-11 12:47:00,384.4172668457031,384.4172668457031,384.2889404296875,384.32843017578125,1719.0,LMT
217,2022-02-11 12:46:00,384.65423583984375,384.6591796875,384.5456237792969,384.5456237792969,1164.0,LMT
218,2022-02-11 12:45:00,384.6246032714844,384.772705078125,384.5456237792969,384.772705078125,1994.0,LMT
219,2022-02-11 12:44:00,384.61474609375,384.68878173828125,384.5555114746094,384.68878173828125,2545.0,LMT
220,2022-02-11 12:43:00,384.6937255859375,384.6937255859375,384.61474609375,384.61474609375,1374.0,LMT
221,2022-02-11 12:42:00,384.6640930175781,384.82196044921875,384.6640930175781,384.76776123046875,1570.0,LMT
222,2022-02-11 12:41:00,384.772705078125,384.772705078125,384.6246032714844,384.6344909667969,1605.0,LMT
223,2022-02-11 12:40:00,384.4765319824219,384.73321533203125,384.4765319824219,384.6937255859375,3788.0,LMT
224,2022-02-11 12:39:00,384.39752197265625,384.5061340332031,384.39752197265625,384.48638916015625,915.0,LMT
225,2022-02-11 12:38:00,384.4765319824219,384.5456237792969,384.39752197265625,384.4172668457031,1906.0,LMT
226,2022-02-11 12:37:00,384.5456237792969,384.56536865234375,384.5061340332031,384.56536865234375,659.0,LMT
227,2022-02-11 12:36:00,384.40740966796875,384.40740966796875,384.40740966796875,384.40740966796875,356.0,LMT
228,2022-02-11 12:35:00,384.52093505859375,384.52093505859375,384.43701171875,384.43701171875,1217.0,LMT
229,2022-02-11 12:34:00,384.3827209472656,384.49627685546875,384.3827209472656,384.48638916015625,1242.0,LMT
230,2022-02-11 12:33:00,384.40740966796875,384.40740966796875,384.279052734375,384.279052734375,6433.0,LMT
231,2022-02-11 12:32:00,384.3827209472656,384.3827209472656,384.2691955566406,384.2691955566406,422.0,LMT
232,2022-02-11 12:31:00,384.32843017578125,384.33868408203125,384.3037414550781,384.33868408203125,735.0,LMT
233,2022-02-11 12:30:00,384.2148742675781,384.3086853027344,384.2148742675781,384.2642517089844,748.0,LMT
234,2022-02-11 12:29:00,384.28399658203125,384.3481750488281,384.28399658203125,384.28399658203125,2967.0,LMT
235,2022-02-11 12:28:00,384.16058349609375,384.279052734375,384.16058349609375,384.1704406738281,2180.0,LMT
236,2022-02-11 12:27:00,384.1013488769531,384.1013488769531,384.1013488769531,384.1013488769531,865.0,LMT
237,2022-02-11 12:26:00,384.0411071777344,384.1013488769531,384.0411071777344,384.1013488769531,553.0,LMT
238,2022-02-11 12:25:00,384.0322265625,384.1408386230469,384.0322265625,384.0618591308594,1200.0,LMT
239,2022-02-11 12:24:00,384.0519714355469,384.0519714355469,383.99273681640625,383.99273681640625,945.0,LMT
240,2022-02-11 12:23:00,383.943359375,383.943359375,383.943359375,383.943359375,324.0,LMT
241,2022-02-11 12:22:00,384.1112060546875,384.1852722167969,384.0470275878906,384.0470275878906,1043.0,LMT
242,2022-02-11 12:21:00,384.2593078613281,384.2593078613281,384.0618591308594,384.0618591308594,1178.0,LMT
243,2022-02-11 12:20:00,384.32843017578125,384.3580322265625,384.1803283691406,384.32843017578125,1590.0,LMT
244,2022-02-11 12:19:00,384.6048583984375,384.65423583984375,384.4222106933594,384.4222106933594,3782.0,LMT
245,2022-02-11 12:18:00,384.9208068847656,384.9208068847656,384.6640930175781,384.68878173828125,5501.0,LMT
246,2022-02-11 12:17:00,384.7825927734375,384.9109191894531,384.7825927734375,384.8516845703125,1673.0,LMT
247,2022-02-11 12:16:00,384.8516845703125,384.8516845703125,384.7134704589844,384.817138671875,3336.0,LMT
248,2022-02-11 12:15:00,385.01953125,385.01953125,384.861572265625,384.9306640625,3269.0,LMT
249,2022-02-11 12:14:00,385.01953125,385.05902099609375,384.8813171386719,384.8813171386719,919.0,LMT
250,2022-02-11 12:13:00,384.98004150390625,385.06396484375,384.7134704589844,384.8467712402344,4239.0,LMT
251,2022-02-11 12:12:00,385.0392761230469,385.14788818359375,385.0392761230469,385.0935974121094,1327.0,LMT
